Asthma,Total local tax,Acquisition tax,Automobile tax,Region development tax,Urban planning tax,local education tax,licence tax,property tax,revenue tax for previous year,local income tax,residence tax,Marriage rate,Birthrate,Divorce rate,The number of people living with dementia,The number of people who smoked,The number of current smokers,The number of people that drinks alcohol,The number of people who are drunk,The number of people who took consultant about one's drinking problem,The number of people who participated in exercise programs in a community,Weight control: exercise,Weight control: fasting,Weight control: dietary treatment,Weight control: diet pills with no prescription,Weight control: diet pills with prescription,The number of people who brushes their teeth after lunch,The number of people who neglected mandatory dental treatment,The number of people with experience with oral treatment,The number of people with experience with teeth scaling,The number of people who had stress counselling,The number of people who experienced depression,The number of people who had counselling about depression,The number of people who received influenza vaccination,The number of people who experienced with health checkup,The number of people who experienced with acute disease and addiction to an accident,The number of people who experienced with medical services (without dental clinic),The number of people who experienced with damage cause,The number of people who experienced with lying sick in bed,The number of economically active person,The number of people who enrolled in a private medicare,The number of people that visited health center,Averagee age that started smoking,The average smoking amount per day with everyday smokers,The average smoking days per month with random smokers,The average smoking amoung per day with random smokers,The number of years for smoking _ former smokers,The number of months for smoking _ former smokers,The average smoking amount per day _ former smokers,Average age that started drinking,Drinking frequency,The amount of drinking per day,High risk drinking rate (Male),High risk drinking rate (Female),The number of people who experienced with failure of drinking control,The number of people who experienced with difficulties in daily life after drinking,The number of people who experienced with blacked out after drinking,The number of days with heavy work outs,Hours with heavy work outs,The average minutes with heavy work outs,The number of days with regular work outs,Hours with regular work outs,Average minutes with regular work outs,The number of days with walking,The average hours for walking,The average minutes for walking,Accessability to fitness center,The number of days with breakfast in a week,Low salt preference _ the average amount of natrium consume,Low salt preference _ adding salt to meals,Low salt preference _ adding soy sauce to fried meals,The number of people who chekcs nutrient balance,Self-recognition of body shape,The number of people who experiences in diet control,Average height,Average weight,Self-rated dental health,The number of people who has difficulties with mastication,The number of people who has difficulties with pronunciation,Average sleeping time,Self-rated stress amount,Self-rated health condition,EQ-5D: exercise capacity,EQ-5D: self-care,EQ-5D: daily activities,EQ-5D: pain/discomfort,EQ-5D: anxiety/depression,EQ-VAS (0~100 오늘의 건강상태),Job categories: employer / owner,Job categories: employee,Job categories: unpaid family worker,Marital status: live together,Marital status: separated,Marital status: widowed,Marital status: divorced,Residence period less than 5 years in a city,Residence period less than 5~10 years in a city,Residence period less than 10~15 years in a city,Residence period less than 15~20 years in a city,Residence period more than 20 years in a city,monthly income
0.168591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185743,"0.011683394","0.032846593","0.005086784","0.014114397","0.013394626","0.011554645","0.023437789","0.004991378","0.162846516","0.000948163","0.386782737","0.607750223","0.405512795","0.55822706","0.1874738","0.405724773","0.179963762","0.686581169","0.731313673","0","0.341009333","0.775740962","0.450216448","0.732621495","0.30810334","0.264261304","0.756644986","0.742147744","0.658263182","0.641965622","0.589772497","0.598751108","0.44318183","0.343344636","0.739887959","0.253941775","0.449659584","0.139197267","0.727920152","0.286753095","0.714103525","0.78774134","0.377445799","0.400594365","0.363","0.296783626","0.500829727","0.032748288","0.429366685","0.211704927","0.329905492","0.568907906","0.561195093","0.623212724","0.36298236","0.299416121","0.683380047","0.224553309","0.152797026","0.505221525","0.237056219","0.034824495","0.925389936","0.800822345","0.213273511","0.49614819","0.306153367","0.161805661","0.297542927","0.859993216","0.454020765","0.260681054","0.863702101","0.223463753","0.506981482","0.68779598","0.542112392","0.572697383","0.853584523","0.086983567","0.252819593","0.427660496","0.232323943","0.129154425","0.114162708","0.383247381","0.576795416","0.844278837","0.104720251","0.749734913","0.021901909","0.409194044","0.272434737","0.21832335","0.413253497","0.075522427","0.140365995","0.168406816","0.181826406","0.860296128","0.384919825"
0.061447,"0.041203584","0.068544202","0.017031153","0.027370833","0.015485954","0.026214502","0.059564639","0.04168253","0.173053737","0.013301922","0.416844279","0.521803684","0.361462326","0.425081119","0.218483009","0.493959675","0.331215395","0.780973041","0.76232211","0.165498057","0.287601986","0.863392459","0.190270272","0.513730826","0.123108102","0.123843387","0.735580123","0.434215906","0.825488931","0.675146948","0.404900434","0.41146866","0.442702715","0.388290074","0.566853984","0.140288773","0.257410162","0.186816546","0.469099419","0.28445145","0.64491225","0.809494308","0.37860135","0.402117538","0.3936","0.461208577","0.364264144","0.110336539","0.399144774","0.406086883","0.313004988","0.479010337","0.510259816","0.380335525","0.152819983","0.317286914","0.369141172","0.242335742","0.223357598","0.347637622","0.13894722","0.108180321","0.662501512","0.974923824","0.342475124","0.382802474","0.16874108","0.298902247","0.350532816","0.895860159","0.430514674","0.424652431","0.77498891","0.194419649","0.482708927","0.735278039","0.480559752","0.75566467","0.902448589","0.13151214","0.323126991","0.414758777","0.154500535","0.182821726","0.165865342","0.261698636","0.557379072","0.88804833","0.129249757","0.746031635","0.008719927","0.419485695","0.506724488","0.19842636","0.433732086","0.115964151","0.12790899","0.131157083","0.126801569","0.878487029","0.419287116"
0.067183,"0.034131357","0.089554811","0.01904257","0.023035709","0.013141545","0.01517037","0.062423947","0.040687712","0.170032003","0.012180494","0.404368972","0.684772833","0.400670454","0.280803597","0.439818873","0.57438605","0.49971337","0.841729063","0.863835525","0.138815472","0.295718812","0.788827861","0.435255712","0.823859108","0.61955933","0.234536089","0.873685431","0.402237696","0.810528098","0.716601603","0.48216921","0.324728029","0.544613705","0.190173107","0.621612199","0.135770025","0.2601308","0.223675923","0.342937754","0.468964606","0.818754338","0.813313452","0.22047372","0.477380179","0.5304","0.380701755","0.229293855","0.137136628","0.227487229","0.182281014","0.366175077","0.630732222","0.602415689","0.591845916","0.409629476","0.390235079","0.442287555","0.349256294","0.116792897","0.572185696","0.201433323","0.099362216","0.645116471","0.902759756","0.265674164","0.368666144","0.047826662","0.110940112","0.41077422","0.607270866","0.453398959","0.310990797","0.640697853","0.164333754","0.883920586","0.875298385","0.318743091","0.774144169","0.925641133","0.219971962","0.173308581","0.222186069","0.101722693","0.081428924","0.060447904","0.222896556","0.398854536","0.943582106","0.184514175","0.8017858","0.013272909","0.335202289","0.49087124","0","0.140519383","0.239488919","0.431068515","0.29197329","0.123058764","0.723556455","0.575172501"
0.168024,"0.154444354","0.255026458","0.047607384","0.039269058","0.015638932","0.057698529","0.167872069","0.19922705","0.200737654","0.082223597","0.382384904","0.808214835","0.53170855","0.3977215","0.377398254","0.533665992","0.267228664","0.866202074","0.816294068","0.30572674","0.65203228","0.886874908","0.67973856","0.916235299","0.372140549","0.423047724","0.831003493","0.748525786","0.627561673","0.733451941","0.556998505","0.504966408","0.495642693","0.342094615","0.513394367","0.250160936","0.429508212","0.188940263","0.559995432","0.389957427","0.729160185","0.822148416","0.386422934","0.441099522","0.387","0.337719298","0.341932387","0.150068431","0.361266123","0.229027472","0.33123145","0.52881052","0.628767591","0.526656014","0.402216327","0.464221878","0.577855341","0.245464689","0.137527199","0.624759837","0.261943326","0.160130788","0.670787605","0.829680298","0.359678403","0.352807202","0.211877861","0.168519328","0.286527697","0.748226898","0.356829086","0.065554402","0.991709028","0.057756664","0.623619115","0.794440928","0.445692103","0.633568974","0.886906484","0.113463111","0.069878631","0.444320479","0.195604056","0.114170709","0.141738913","0.355183301","0.516446972","0.858639131","0.210053652","0.707797107","0.057449305","0.480303504","0.294442945","0.191474958","0.501766912","0.296000993","0.376076315","0.281665824","0.133297615","0.720158081","0.478258073"
0.250265,"0.014739514","0.056237055","0.068418603","0.017510429","0.013406473","0.010804715","0.031711953","0.07109246","0.170167198","0.00439855","0.389704819","0.486476608","0.385932021","0.440345336","0.220870782","0.689237205","0.395649835","0.876647712","0.854489393","0.055768922","0.17818597","0.773474736","0.681967216","0.71441206","0.18668036","0.157017733","0.740058704","0.46341409","0.594234974","0.445384819","0.484600141","0.293603797","0.397814189","0.26934373","0.607488613","0.091731038","0.300701375","0.181061818","0.41001828","0.319378912","0.814385232","0.834897167","0.272062443","0.484034868","0.212571429","0.374269006","0.323940358","0.1546875","0.475697452","0.215336122","0.162052979","0.559105443","0.672610102","0.447826116","0.23580704","0.340022022","0.501536708","0.162254253","0.129753469","0.506686131","0.125057644","0.058286386","0.677896689","0.504975707","0.175180374","0.423743645","0.253551281","0.301976627","0.316581305","0.959049678","0.354293904","0.322254017","0.947961359","0.211548674","0.780753459","0.938397276","0.584975077","0.481579198","0.850638397","0.317963326","0.287636442","0.460759585","0.204464965","0.147459124","0.124160534","0.373072674","0.401509742","0.834380717","0.113635762","0.762776584","0.03996397","0.547420341","0.236361616","0.212364107","0.525157107","0.12793502","0.20418911","0.25060823","0.194341485","0.802209146","0.564918627"
0.300308,"0.328537296","0.405538939","0.049357841","0.079747097","0.018767107","0.082958589","0.451094284","0.26286678","0.248083807","0.265709421","0.503920658","0.486209925","0.239518792","0.419174123","0.188288914","0.450030153","0.359609653","0.799323438","0.803468101","0.083198769","0.680107618","0.810000386","0.382608688","0.731683735","0.43322014","0.633347727","0.916274582","0.673791778","0.699019251","0.663355724","0.851875657","0.617922726","0.69239129","0.242823653","0.457484603","0.199536619","0.447491431","0.232083869","0.55858291","0.346367786","0.512792016","0.760041923","0.240259287","0.445388071","0.358736842","0.35118498","0.29316756","0.11475","0.331857677","0.173493611","0.160058634","0.306681885","0.397769219","0.310845565","0.173042117","0.307730317","0.423452177","0.196938376","0.110105736","0.577376245","0.23288914","0.043796147","0.855137709","0.693295109","0.096244365","0.529872698","0.246884466","0.246972234","0.55756592","0.815479082","0.426130496","0.224070892","0.860158619","0.189981583","0.625640325","0.718588996","0.463396548","0.62791882","0.868283582","0.112699554","0.150236611","0.390398148","0.210492713","0.037923132","0.133377181","0.278222924","0.46353324","0.812386376","0.225776942","0.641389353","0.083726706","0.252502029","0.450926432","0.229827485","0.458010142","0.188198245","0.276645406","0.233110553","0.172900054","0.778108626","0.521698558"
0.205352,"0.032304985","0.062301761","0.030944618","0.021206582","0.013781029","0.025040197","0.048725759","0.10942077","0.150941982","0.012559848","0.409902906","0.271310662","0.236151624","0.317620504","0.46919231","0.874310729","0.639235103","0.887786185","0.840396916","0.304070582","0.087722963","0.564337429","0.086673888","0.547139793","0.061687456","0.100780454","0.817285997","0.348827822","0.555120274","0.390829845","0.405937925","0.225512509","0.295774661","0.116535779","0.677588786","0.154490195","0.195911085","0.156892007","0.341062564","0.33539301","0.715822102","0.848451892","0.208864834","0.370102534","0.514666667","0.213775179","0.28632853","0.328180474","0.330760597","0.190390746","0.354196739","0.588593845","0.612238506","0.380816694","0.024277551","0.114106205","0.299734955","0.121897446","0.170725599","0.461724046","0.448925766","0.143815126","0.692694168","0.790469455","0.235488789","0.523667784","0.30184759","0.594438591","0.405840292","0.745030988","0.447927794","0.495150559","0.614910727","0.442220955","0.72499301","0.638761789","0.483104118","0.762981738","0.905095315","0.263289132","0.268863879","0.41273855","0.080069236","0.188770464","0.096179523","0.113749025","0.04733021","0.902796687","0.124490779","0.750887079","0.070239188","0.25301132","0.331611332","0.208994739","0.646136576","0.029911092","0.023999241","0.094400031","0.087313771","0.95155485","0.56810126"
0.123693,"0.014739514","0.056237055","0.068418603","0.017510429","0.013406473","0.010804715","0.031711953","0.07109246","0.170167198","0.00439855","0.389704819","0.486476608","0.385932021","0.440345336","0.220870782","0.689237205","0.395649835","0.876647712","0.854489393","0.055768922","0.17818597","0.773474736","0.681967216","0.71441206","0.18668036","0.157017733","0.740058704","0.46341409","0.594234974","0.445384819","0.484600141","0.293603797","0.397814189","0.26934373","0.607488613","0.091731038","0.300701375","0.181061818","0.41001828","0.319378912","0.814385232","0.834897167","0.272062443","0.484034868","0.212571429","0.374269006","0.323940358","0.1546875","0.475697452","0.215336122","0.162052979","0.559105443","0.672610102","0.447826116","0.23580704","0.340022022","0.501536708","0.162254253","0.129753469","0.506686131","0.125057644","0.058286386","0.677896689","0.504975707","0.175180374","0.423743645","0.253551281","0.301976627","0.316581305","0.959049678","0.354293904","0.322254017","0.947961359","0.211548674","0.780753459","0.938397276","0.584975077","0.481579198","0.850638397","0.317963326","0.287636442","0.460759585","0.204464965","0.147459124","0.124160534","0.373072674","0.401509742","0.834380717","0.113635762","0.762776584","0.03996397","0.547420341","0.236361616","0.212364107","0.525157107","0.12793502","0.20418911","0.25060823","0.194341485","0.802209146","0.564918627"
0.144936,"0.056844121","0.212457054","0.047366783","0.042967702","0.014202899","0.025742079","0.137925127","0.163784606","0.169617282","0.017558589","0.414904809","0.352824331","0.362010136","0.365570348","0","0.619670852","0.190252671","0.808832332","0.736669139","0.027884461","0.088909448","0.713646367","0.29726776","0.766388501","0.311133895","0.275041866","0.839749021","0.401367945","0.510352846","0.55756804","0.22396602","0.244401083","0.198907117","0.310904251","0.581431743","0.231481828","0.184490383","0.101874832","0.464342392","0.140215132","0.722649352","0.807153145","0.181350468","0.446071944","0.317538462","0.116509222","0.301480828","0.062027027","0.313017345","0.179828699","0.224090545","0.604224116","0.543872545","0.392362615","0.223534257","0.395561107","0.412278241","0.153179985","0.224109054","0.427504815","0.34588","0.140873258","0.598413315","0.462169296","0.250137007","0.449211914","0.276774867","0.426353881","0.517648535","0.870495227","0.475743505","0.436959776","0.778033753","0.3016199","0.698762954","0.718229125","0.420117627","0.708731378","0.886033694","0.173324243","0.320653871","0.43534018","0.100078522","0.071198394","0.090033258","0.224797796","0.195036776","0.817700124","0.147191491","0.623374881","0.031105508","0.569714906","0.097974294","0.202522566","0.823382329","0.256095374","0.154673947","0.079468153","0.098730208","0.853649896","0.566539178"
0.175326,"0.12898444","0.331286516","0.128325351","0.418568564","0.017593813","0.059881192","0.179811567","0.363049895","0.117055662","0.023500011","0.482689336","0.848216313","0.92737551","0.632426495","0.255212971","0.715697847","0.602424957","0.848734751","0.770010318","0.084577739","0.246877918","0.64376397","0.212154704","0.609228484","0.062914345","0.127283482","0.681921319","0.615030911","0.446919885","0.442020207","0.49077143","0.338955461","0.553038667","0.355395755","0.629262651","0.135354904","0.384114326","0.370886975","0.481449989","0.268444408","0.635630868","0.680090983","0.26577182","0.506563651","0.288","0.250162443","0.373619313","0.055035971","0.518375782","0.320483328","0.191253911","0.770404517","0.737334836","0.499673019","0.354463098","0.417465107","0.654807431","0.120878898","0.306846168","0.468472227","0.48587159","0.342013228","0.415002701","0.607589141","0.209551529","0.437835761","0.311108835","0.489638868","0.233010212","0.696389628","0.373522338","0.385211089","0.78789909","0.308833495","0.761957159","0.883811527","0.609088506","0.575995991","0.826963015","0.242345847","0.406350648","0.565940783","0.215956124","0.155374107","0.187701375","0.264063959","0.265917878","0.793537907","0.188147401","0.654609762","0.058463967","0.497854967","0.239856793","0.296261857","0.532453872","0.352675889","0.188288181","0.080709154","0.10565292","0.814496747","0.386951161"
0.133097,"0.025400308","0.053081008","0.035994296","0.027371554","0.013571714","0.011472239","0.070993719","0.134730032","0.16017943","0.014178487","0.466101006","0.499214135","0.421205715","0.452846762","0.063037043","0.772684117","0.702031801","0.935630802","0.923329348","0.167124134","0.076869463","0.707602026","0.384279472","0.574978694","0.124317682","0.329724663","0.659056088","0.714212481","0.583023981","0.444802457","0.260833661","0.309601839","0.248362432","0.214686789","0.615098015","0.228415243","0.648451546","0.132424832","0.64823781","0.480424768","0.840739653","0.847574473","0.422065057","0.506246408","0.347294118","0.305813554","0.387054512","0.213630319","0.585621781","0.287884376","0.291920056","0.606126213","0.661707467","0.595512166","0.184922619","0.497770946","0.512694018","0.03293604","0.149357481","0.66620788","0.517025155","0.167007992","0.776466675","0.490212562","0.176212735","0.555490333","0.462976061","0.110621494","0.273506226","0.660133576","0.44655064","0.275264648","0.797520194","0.310127567","0.711006532","0.73623641","0.62497432","0.534023242","0.789898016","0.393637499","0.259335786","0.465068207","0.243213873","0.22883998","0.13964792","0.280363689","0.452405654","0.735272694","0.141189802","0.823490049","0.084149911","0.383954452","0.236016293","0.093970192","0.545714752","0.061179702","0.067887267","0.090030118","0.098548917","0.929456626","0.566803212"
0.168140,"0.022265948","0.062464666","0.032123387","0.023770027","0.01484218","0.010867524","0.066852616","0.128108931","0.170072869","0.009643059","0.403801778","0.480147761","0.307333506","0.45081448","0.251051885","0.625661937","0.352313904","0.671174486","0.723785751","0.027732931","0.171037376","0.718266266","0.191304352","0.822763567","0.123777175","0.124689382","0.691537934","0.405176406","0.692762284","0.551782194","0.59265804","0.210128546","0.296739124","0.296315552","0.48987867","0.271812083","0.225964235","0.210207027","0.3532732","0.117819659","0.711642578","0.769239669","0.282611966","0.316246571","0.472615385","0.236167342","0.514343278","0.072006777","0.315262849","0.253500051","0.44193459","0.470562018","0.47238401","0.451327209","0.167083245","0.350403236","0.208298858","0.199592773","0.286273276","0.371185181","0.161211787","0.14780732","0.527348968","0.584109326","0.228132542","0.481230022","0.266577105","0.453969871","0.699253259","0.706795296","0.368273217","0.087904924","0.722251093","0.261795019","0.734963414","0.794400472","0.326612118","0.753349443","0.897085981","0.22936868","0.303132587","0.346488597","0.080718807","0.070428682","0.0733263","0.045062421","0.048164519","0.905745251","0.153467993","0.572067311","0.083726706","0.37223838","0.332953388","0.17109918","0.288521885","0.096424287","0.055038129","0.126729323","0.04777946","0.927077953","0.538041556"
